id,geohash,is_dispatch
B001C7WQ29,wm6n27,1.0
B0FFKDLUR4,wm3yzr,1.0
B0FFFY2XCX,wm3yzr,1.0
B001C8O94E,wm3yzr,1.0
B0FFH9B9RM,wm3yzr,1.0
B0FFGIQ8WA,wm3yzr,1.0
B001C8MBFC,wm3yzr,1.0
B001C805HG,wm3yzr,1.0
B001C8O8UD,wm3yzr,1.0
B0FFIQC5EO,wm3yzr,1.0
B0FFG85ESO,wm6n93,1.0
B001C8N3W6,wm6n93,1.0
B001C08E5Y,wm6n93,1.0
B001C7Y3PV,wm6n93,1.0
B0FFFAB7W3,wm6n93,1.0
B0FFH44XYZ,wm6n93,1.0
B001C7UA6H,wm6n93,1.0
B001C8NO50,wm6n93,1.0
B001C7RX1V,wm6n93,1.0
B001C04E3E,wm6n93,1.0
B001C7WMKM,wm6n93,1.0
B001C7XBE2,wm6n93,1.0
B001C08QT6,wm6n93,1.0
B001C7WDL7,wm6n93,1.0
B001C08IS3,wm6n93,1.0
B001C7WE8I,wm6n93,1.0
B001C8MBN8,wm3xtq,0.0
B001C804P2,wm3xtq,0.0
B001C8VCN9,wm3xtq,0.0
B0FFFZA31E,wm3xtq,0.0
B001C8MC0G,wm3xtq,0.0
B0FFGIWB9L,wm3t41,1.0
B001C04EF4,wm3t41,1.0
B001C7ZZI4,wm3t41,1.0
B001C8076M,wm3t41,1.0
B0FFG6Z790,wm3t41,1.0
B0FFGIWP6F,wm3t41,1.0
B001C7TNP1,wm3t41,1.0
B001C8O6O0,wm3t41,1.0
B001C7XOJN,wm3t41,1.0
B0FFGIWP33,wm3t41,1.0
B001C7XQDQ,wm3t41,1.0
B001C7ZZFA,wm3t41,1.0
B001C7XPU9,wm3t41,1.0
B001C7ZZI1,wm3t41,1.0
B001C7XWN3,wm3t41,1.0
B001C8O2DV,wm3t41,1.0
B001C03EE7,wm3t41,1.0
B001C7XOV3,wm3sfr,1.0
B001C80JDW,wm3sfr,1.0
B0FFKF0TN6,wm3sfr,1.0
B001C01475,wm3sfr,1.0
B001C7ZZVO,wm3sfr,1.0
B001C04D26,wm3sfr,1.0
B001C7XOLB,wm3sfr,1.0
B0FFJJ5VY1,wm3sfr,1.0
B001C8N2B2,wm3sfr,1.0
B001C802NO,wm3sfr,1.0
B001C802QC,wm3sfr,1.0
B001C03E67,wm3sfr,1.0
B001C7XKEJ,wm3sfr,1.0
B0FFHRYF06,wm3sfr,1.0
B001C7ZW7J,wm3sfr,1.0
B001C8VPLM,wm3sfr,1.0
B001C7XNRG,wm3sfr,1.0
B001C7ZZPA,wm3sfr,1.0
B001C8MT3Y,wm3sfr,1.0
B001C7XYBO,wm3sfr,1.0
B0FFG0V922,wm6j2r,1.0
B0FFH01UBK,wm6j2r,1.0
B001C8MT7H,wm6j2r,1.0
B0FFG7Q53X,wm6j2r,1.0
B001C8MZ52,wm6j2r,1.0
B0FFF661D6,wm6j2r,1.0
B001C8ON2P,wm6j2r,1.0
B001C8OD1O,wm6n1g,1.0
B001C8R9VF,wm6n1g,1.0
B001C8RAUN,wm6n1g,1.0
B0FFHB2X0V,wm6n1g,1.0
B001C8RARQ,wm6n1g,1.0
B0FFFVX8TT,wm6n1g,1.0
B0FFG8M1F7,wm6p3k,1.0
B001C94ZUI,wm3z1q,0.0
B0FFF3A9CR,wm6p18,1.0
B001C8O7MD,wm6p18,1.0
B0FFJ20106,wm3vrk,1.0
B0FFKFEZZ2,wm3vrk,1.0
B0FFL20TH0,wm3vrk,1.0
B0FFI1YSLE,wm3vrk,1.0
B0FFHIQLPF,wm3vrk,1.0
B001C80L74,wm9bwn,0.0
B001C92ZCA,wm3qsh,0.0
B001C8SAUB,wm3qsh,0.0
B0FFGACIFA,wm3yuw,1.0
B0FFH9HTI0,wm3yuw,1.0
B0FFG7C4DK,wm3yuw,1.0
B0FFHOEPEV,wm3yuw,1.0
B0FFHCA51L,wm3yuw,1.0
B0FFGB445E,wm3yuw,1.0
B001C7YJ08,wm3yuw,1.0
B0FFGB423K,wm3yuw,1.0
B0FFGB5DHC,wm3yuw,1.0
B0FFFEYPEL,wm3yuw,1.0
B0FFGUM2Y7,wm3yuw,1.0
B001C8R7FU,wm3yuw,1.0
B001C7WGJK,wm6n0y,1.0
B0FFH88VU0,wm6n0y,1.0
B001C7WGIR,wm6n0y,1.0
B001C937R9,wm6n0y,1.0
B001C92F8F,wm6n0y,1.0
B001C92F88,wm6n0y,1.0
B001C8MO91,wm6n0y,1.0
B001C0987G,wm6n0y,1.0
B001C7WGJ9,wm6n0y,1.0
B001C7WGJO,wm6n0y,1.0
B001C8O5YD,wm6n0y,1.0
B001C7YDCX,wm6n0y,1.0
B0FFG7IVBG,wm6n0y,1.0
B001C08N78,wm6n0y,1.0
B0FFFNXDEA,wm6n0y,1.0
B001C7RX5J,wm6n0y,1.0
B001C7WGJ1,wm6n0y,1.0
B001C7WGJU,wm6n0y,1.0
B001C7X7SK,wm6n0y,1.0
B001C7YD5X,wm6n0y,1.0
B001C7WJOE,wm6n0y,1.0
B001C7WGJX,wm6n0y,1.0
B001C7Y7IP,wm6n0y,1.0
B001C7WGJL,wm6n0y,1.0
B001C7WGJQ,wm6n0y,1.0
B0FFGFG16S,wm6n0y,1.0
B001C7YD7O,wm6n0y,1.0
B001C7WF5V,wm6n0y,1.0
B001C7V2YF,wm6n0y,1.0
B0FFH4U13A,wm6n0y,1.0
B001C80QSZ,wm6n0y,1.0
B001C8XH54,wm6n0y,1.0
B001C7WGJ6,wm6n0y,1.0
B0FFGFPILX,wm6n0y,1.0
B001C7WA6E,wm6n0y,1.0
B001C7WGJG,wm6n0y,1.0
B0FFHF0PF3,wm6n0y,1.0
B001C8V6Z0,wm6n0y,1.0
B001C8PLRC,wm6n0y,1.0
B001C7Y9VU,wm6n0y,1.0
B001C8N28U,wm6n0y,1.0
B001C7V2YE,wm6n0y,1.0
B001C7WGJ3,wm6n0y,1.0
B001C7XBF0,wm6n0y,1.0
B001C7SGJG,wm6n0y,1.0
B0FFFYJIRF,wm6n0y,1.0
B001C8PLCL,wm6n0y,1.0
B001C7WMJ0,wm6n0y,1.0
B0FFGB4ZFI,wm6p6d,1.0
B001C8N501,wm6p6d,1.0
B001C8O6RA,wm6p6d,1.0
B0FFFV795L,wm6p6d,1.0
B001C8MEOO,wm6p6d,1.0
B001C8MEX5,wm6p6d,1.0
B0FFFGNB6C,wm6p6d,1.0
B001C8079D,wm6p6d,1.0
B0FFGIN5I2,wm6p6d,1.0
B001C7U4UO,wm6p6d,1.0
B001C7XOTH,wm6p6d,1.0
B0FFG9VISV,wm6p6d,1.0
B0FFG0RPK2,wm6kfy,0.0
B03400003B,wm6kfy,0.0
B03400132J,wm6kfy,0.0
B0FFFSAT4G,wm6kfy,0.0
B0340005AB,wm6kfy,0.0
B0FFG0GAZI,wm6kfy,0.0
B0340013S2,wm6kfy,0.0
B0FFHZTC0I,wm6n1f,1.0
B0FFGXZWI8,wm6n1f,1.0
B0FFF00DH2,wm6n1f,1.0
B0FFH2G74Q,wm6n1f,1.0
B0FFGAVS17,wm6n1f,1.0
B001C802DN,wm6n1f,1.0
B0FFF6NHOF,wm6n1f,1.0
B0FFFADLMP,wm6n1f,1.0
B001C8OFBP,wm6n1f,1.0
B001C802AG,wm6n1f,1.0
B0FFF0AP0X,wm6n1f,1.0
B0FFH8MIZT,wm3ubj,0.0
B001C8MN8G,wm3v46,0.0
B001C7XR87,wm3v46,0.0
B001C8R8G5,wm3v46,0.0
B001C7XR7N,wm3v46,0.0
B0FFIC7IPF,wm3v46,0.0
B0FFG7PQFJ,wm3v46,0.0
B0FFFE4R75,wm3v46,0.0
B0FFF597QZ,wm3v46,0.0
B0FFK7KK00,wm3v46,0.0
B001C7WIFP,wm3v46,0.0
B001C8O2M1,wm3v46,0.0
B0FFGK9AF4,wm3v46,0.0
B001C8TYVP,wm3v46,0.0
B001C80E6T,wm3v46,0.0
B0FFG9XL0M,wm3v46,0.0
B001C8TZ44,wm3v46,0.0
B001C8R8GI,wm3v46,0.0
B001C8051V,wm3v46,0.0
B0FFGNI4JU,wm3v46,0.0
B001C8R8LC,wm3v46,0.0
B001C8R8LS,wm3v46,0.0
B001C8R8LG,wm3v46,0.0
B001C7XH1D,wm3v46,0.0
B001C7YL1R,wm3v46,0.0
B0FFIADVFA,wm3v46,0.0
B001C8RARB,wm3v46,0.0
B001C8N39M,wm3v46,0.0
B0FFFPHXTQ,wm9bm0,0.0
B001C8MZDZ,wm9bm0,0.0
B0FFFPA9WH,wm9bm0,0.0
B001C7XYZX,wm9bm0,0.0
B0FFFPI25W,wm9bm0,0.0
B0FFFPI12M,wm9bm0,0.0
B001C8MFL8,wm9bm0,0.0
B001C099Q4,wm9bm0,0.0
B001C0462F,wm9bm0,0.0
B001C09J1O,wm9bm0,0.0
B0FFGCABLO,wm9bm0,0.0
B0FFFPI3X6,wm9bm0,0.0
B0FFFPLU6N,wm9bm0,0.0
B0FFFPLU04,wm9bm0,0.0
B001C8ORJH,wm9bm0,0.0
B0FFH2F2CN,wm9bm0,0.0
B001C8MFL5,wm9bm0,0.0
B001C09ZY4,wm9bm0,0.0
B0FFG43IQC,wm9bm0,0.0
B001C8NZ5D,wm9bm0,0.0
B001C7Y1HZ,wm9bm0,0.0
B0FFFPLV4H,wm9bm0,0.0
B0FFFPI8OW,wm9bm0,0.0
B0FFFPI25R,wm9bm0,0.0
B0FFFQQI9V,wm9bm0,0.0
B0FFFPI52Q,wm9bm0,0.0
B0FFFPI110,wm9bm0,0.0
B0FFGK88K8,wm9bm0,0.0
B0FFH25LWC,wm9bm0,0.0
B001C09JUQ,wm3s7k,0.0
B001C7UY6Y,wm3s7k,0.0
B001C7XDOD,wm3s7k,0.0
B001C8PM39,wm3s7k,0.0
B0FFF9VI0W,wm3yx8,1.0
B001C0AISE,wm3yx8,1.0
B001C7TLS8,wm3yx8,1.0
B001C7WRMR,wm3yx8,1.0
B0FFFAB49G,wm3yx8,1.0
B0FFFAC5I3,wm3yx8,1.0
B0FFGB5YA5,wm3yx8,1.0
B001C8MX19,wm3yx8,1.0
B001C80TIB,wm3yx8,1.0
B0FFG7D5BV,wm3yx8,1.0
B001C7YKXF,wm3yx8,1.0
B001C8OTEI,wm3yx8,1.0
B0FFFAC9GV,wm3yx8,1.0
B001C05C5G,wm3yx8,1.0
B001C80TOS,wm3yx8,1.0
B001C7WCPY,wm3yx8,1.0
B001C7WPG6,wm3yx8,1.0
B001C8MXI2,wm3yx8,1.0
B0FFGFTIDZ,wm3yx8,1.0
B0FFF9VHTN,wm3yx8,1.0
B0FFGFTP2E,wm3yx8,1.0
B001C7VCHP,wm3yx8,1.0
B001C7WOC5,wm3yx8,1.0
B0FFF9VG3O,wm3yx8,1.0
B0FFF9VBGC,wm3yx8,1.0
B0FFG4DNZ8,wm3yx8,1.0
B0FFF9VBF5,wm3yx8,1.0
B0FFGFTB6Y,wm3yx8,1.0
B0FFJ7R950,wm3yx8,1.0
B001C8VX7D,wm3yx8,1.0
B001C80BLS,wm3yx8,1.0
B0FFFQ2JQC,wm3yx8,1.0
B001C7WCQ0,wm3yx8,1.0
B001C7WL3W,wm3yx8,1.0
B001C7WCUG,wm3yx8,1.0
B001C80TPH,wm3yx8,1.0
B001C8U91H,wm3yx8,1.0
B001C002C3,wm3yx8,1.0
B001C04FC8,wm3yx8,1.0
B001C80TMH,wm3yx8,1.0
B001C80THT,wm3yx8,1.0
B001C7WOYZ,wm3yx8,1.0
B001C7WKY1,wm3yx8,1.0
B001C09UO7,wm3yx8,1.0
B0FFGFTCBO,wm3yx8,1.0
B001C7XLRH,wm3yx8,1.0
B0FFFAC9F8,wm3yx8,1.0
B0FFF9VEN9,wm3yx8,1.0
B001C04E51,wm3yx8,1.0
B001C8MHYG,wm3yx8,1.0
B001C7VGZX,wm3yx8,1.0
B0FFFAC9GJ,wm3yx8,1.0
B001C7XBDD,wm3yx8,1.0
B0FFF9VI0Z,wm3yx8,1.0
B0FFFAC9G6,wm3yx8,1.0
B0FFFAC9GY,wm3yx8,1.0
B0FFFAC8MX,wm3yx8,1.0
B001C80TMG,wm3yx8,1.0
B0FFGFTCBN,wm3yx8,1.0
B001C7XD7R,wm3yx8,1.0
B0FFFAC83J,wm3yx8,1.0
B0FFF9VI0T,wm3yx8,1.0
B0FFG935BF,wm3yx8,1.0
B001C8XFQH,wm3yrr,1.0
B0FFG4ESLZ,wm3yrr,1.0
B001C8N16I,wm3yrr,1.0
B0FFJ0Z41K,wm3yrr,1.0
B001C7VJ3L,wm3yrr,1.0
B0FFIB50FR,wm3yrr,1.0
B0FFFAC82V,wm3yrr,1.0
B001C7VJQD,wm3yrr,1.0
B001C026B0,wm3yrr,1.0
B001C7WCRL,wm3yrr,1.0
B0FFFAB60E,wm3yrr,1.0
B001C7WPZ3,wm3yrr,1.0
B001C09HQ0,wm3yrr,1.0
B001C80TM0,wm3yrr,1.0
B0FFGFFK0A,wm3yrr,1.0
B001C8VXJA,wm3yrr,1.0
B001C7WCLX,wm3yrr,1.0
B0FFFAAUB2,wm3yrr,1.0
B001C7WOG6,wm3yrr,1.0
B001C7X6BG,wm3yrr,1.0
B0FFFAB6B8,wm3yrr,1.0
B001C06MCH,wm3yrr,1.0
B001C7WOBQ,wm3yrr,1.0
B0FFGB3PA0,wm3yrr,1.0
B001C04C16,wm3yrr,1.0
B001C7WJWW,wm3yrr,1.0
B001C92DAA,wm3yrr,1.0
B001C044B5,wm3yrr,1.0
B001C7UEGY,wm3yrr,1.0
B001C04FD4,wm3yrr,1.0
B001C7XNO9,wm3yrr,1.0
B001C80ROT,wm3yrr,1.0
B001C01FB2,wm3yrr,1.0
B001C02587,wm3yrr,1.0
B001C8MVBM,wm3yrr,1.0
B001C059X0,wm3yrr,1.0
B001C80OAE,wm3yrr,1.0
B0FFFACSR8,wm3yrr,1.0
B001C9230W,wm3yrr,1.0
B001C7V1DP,wm3yrr,1.0
B0FFFABIWF,wm3yrr,1.0
B0FFFABH8B,wm3yrr,1.0
B0FFFW1526,wm3yrr,1.0
B001C7VALF,wm3yrr,1.0
B0FFFABE3U,wm3yrr,1.0
B0FFFABEGG,wm3yrr,1.0
B001C002C1,wm3yrr,1.0
B0FFFACC1U,wm3yrr,1.0
B0FFGCY0V9,wm3yrr,1.0
B0FFHVNZOJ,wm6n62,1.0
B001C7S6AO,wm6n62,1.0
B001C802DE,wm6n62,1.0
B001C0AKA2,wm6n62,1.0
B001C802DF,wm6n62,1.0
B001C957WH,wm3ynh,1.0
B001C7TWQD,wm3ynh,1.0
B0FFFAC4P4,wm3ynh,1.0
B0FFFPO6R1,wm3ynh,1.0
B0FFF5U5R0,wm3ynh,1.0
B001C957WL,wm3ynh,1.0
B001C8RA0I,wm3ynh,1.0
B001C8VP07,wm3ynh,1.0
B001C8RA0J,wm3ynh,1.0
B001C8MI4U,wm3ynh,1.0
B0FFFPGYTD,wm3ynh,1.0
B001C8MI4V,wm3ynh,1.0
B001C801ZS,wm3ynh,1.0
B001C8N305,wm3ynh,1.0
B0FFG9VIUO,wm3ynh,1.0
B001C8RA0K,wm3ynh,1.0
B001C04BF0,wm6n95,1.0
B001C8ON3Y,wm6n95,1.0
B001C09P67,wm6n95,1.0
B001C0235D,wm6n95,1.0
B001C02162,wm6n95,1.0
B001C8OEN7,wm3wpr,1.0
B001C7XXSW,wm3wpr,1.0
B0FFG0FBDL,wm3wpr,1.0
B0FFHF2II4,wm3wpr,1.0
B0FFHGNM3A,wm3wpr,1.0
B0FFGWUNDV,wm3wpr,1.0
B001C7XYH6,wm3wpr,1.0
B0FFHGNNGY,wm3wpr,1.0
B001C80E6E,wm3wpr,1.0
B0FFKJMKFU,wm3wpr,1.0
B001C8ODTJ,wm3mvx,0.0
B001C8N47Z,wm3mvx,0.0
B001C802D7,wm6n6t,1.0
B001C7XYBQ,wm6n6t,1.0
B001C7YLAY,wm6n6t,1.0
B001C802DA,wm6n6t,1.0
B0FFFOW8XL,wm6n6t,1.0
B0FFFQ0KFC,wm6n6t,1.0
B001C802D6,wm6n6t,1.0
B001C7Y379,wm3vyf,1.0
B001C7TWSK,wm3vyf,1.0
B001C8MQ3A,wm3vyf,1.0
B001C8P5R8,wm6nq4,1.0
B0FFG7IY2G,wm6nq4,1.0
B001C8N24A,wm6nq4,1.0
B001C090WK,wm6pez,0.0
B001C8N4GU,wm6pez,0.0
B001C8ME6V,wm6pez,0.0
B0FFGA1ZMA,wm3z5n,1.0
B001C7UW7S,wm6j81,1.0
B001C08Q7C,wm6j81,1.0
B0FFH40J74,wm6j81,1.0
B0FFGG29OY,wm6j81,1.0
B0FFFACJBV,wm6j81,1.0
B001C0AJ5U,wm6j81,1.0
B001C7TGRQ,wm6j81,1.0
B001C8OAS5,wm6j81,1.0
B001C8MPA2,wm6j81,1.0
B0FFFACAM0,wm6j81,1.0
B001C09Q5X,wm6j81,1.0
B001C7UWFL,wm6j81,1.0
B001C8R6HC,wm6j81,1.0
B001C8SOY7,wm6j81,1.0
B001C8R97D,wm6j81,1.0
B001C7UWFP,wm6j81,1.0
B001C7X85N,wm6j81,1.0
B001C8MP9A,wm6j81,1.0
B0FFG1JRF5,wm6j81,1.0
B001C80JEW,wm6j81,1.0
B001C923XD,wm6j81,1.0
B001C8OLSM,wm6j81,1.0
B001C808DQ,wm6j81,1.0
B0FFH6W557,wm6j81,1.0
B0FFKJWMNJ,wm6j81,1.0
B0FFHX48BN,wm6j81,1.0
B001C00E34,wm6j81,1.0
B001C08FIC,wm6j81,1.0
B0FFFS37QX,wm6j81,1.0
B0FFFAC15G,wm6j81,1.0
B001C090OO,wm6n3x,1.0
B001C80GBX,wm6n3x,1.0
B001C7WE7W,wm6n3x,1.0
B001C09RNK,wm6n3x,1.0
B001C80TBV,wm6n3x,1.0
B001C7WNPY,wm6n3x,1.0
B001C80GBV,wm6n3x,1.0
B0FFHR1KZY,wm6n3x,1.0
B001C7RUZY,wm6n3x,1.0
B001C09PWO,wm6n3x,1.0
B001C8P6WJ,wm6n3x,1.0
B001C7WRDY,wm6n3x,1.0
B0FFFWHBWT,wm6n3x,1.0
B001C8O15E,wm6nmg,1.0
B0FFM9J714,wm6nmg,1.0
B001C91TGR,wm6nmg,1.0
B0FFKP7GZX,wm6nmg,1.0
B0FFHQ8YC2,wm6nmg,1.0
B0FFI9KO2A,wm3yw7,1.0
B0FFH8WX23,wm3yw7,1.0
B0FFF9GIMU,wm3yw7,1.0
B001C8NS93,wm3yw7,1.0
B0FFF0EJDE,wm3yw7,1.0
B0FFGCT540,wm3scz,1.0
B001C8MTGP,wm3scz,1.0
B001C8V6SN,wm3scz,1.0
B001C80TEK,wm3scz,1.0
B0FFI9RLEG,wm6n1e,1.0
B0FFF037FV,wm6n1e,1.0
B001C8ZVSS,wm6n1e,1.0
B0FFFQUKOO,wm6n1e,1.0
B001C8ORKL,wm6n1e,1.0
B0FFFTA15I,wm6n1e,1.0
B0FFF00DH4,wm6n1e,1.0
B0FFH9V7UL,wm6n1e,1.0
B0FFFFLUOG,wm6n1e,1.0
B0FFFYIVWR,wm6n1e,1.0
B001C8N10W,wm6n1e,1.0
B0FFFZO0SG,wm6n34,1.0
B0FFH5K05S,wm6n34,1.0
B0FFHIOFP4,wm6n34,1.0
B0FFFT2O3Q,wm6n34,1.0
B0FFK32AHU,wm6n34,1.0
B001C8NQ26,wm6n34,1.0
B0FFH3WELQ,wm6n34,1.0
B0FFF8P9F1,wm6n34,1.0
B0FFIMD1YC,wm6n34,1.0
B0FFHBVUWR,wm6n34,1.0
B0FFF0099T,wm6n34,1.0
B0FFG50J3D,wm6n2h,1.0
B001C8NRO3,wm6n2h,1.0
B001C802YL,wm6n2h,1.0
B0FFF9UM7P,wm6n2h,1.0
B001C90OU8,wm6n2h,1.0
B0FFH94DQB,wm6n2h,1.0
B001C8OMFX,wm6n2h,1.0
B001C7WPW1,wm6n2h,1.0
B001C8NRDC,wm6n2h,1.0
B0FFI1TOVZ,wm6n2h,1.0
B001C7VIU4,wm6n2h,1.0
B001C09WF4,wm6n2h,1.0
B001C7WHLI,wm6n2h,1.0
B001C8OKGC,wm6n2h,1.0
B001C7VIUX,wm6n2h,1.0
B001C7WERX,wm6n2h,1.0
B001C8OJWO,wm6n2h,1.0
B001C91210,wm6n2h,1.0
B001C7WER3,wm6n2h,1.0
B0FFI1TOVZ,wm6n2h,1.0
B001C7XDMB,wm6n2h,1.0
B001C7XTIW,wm6n2h,1.0
B001C7YDMI,wm6n2h,1.0
B001C05L12,wm6n2h,1.0
B0FFG0YH8A,wm6n2h,1.0
B001C8OL53,wm6n2h,1.0
B0FFFZKJHQ,wm6n2h,1.0
B0FFFA37V9,wm6n2h,1.0
B0FFF9UPZX,wm6n2h,1.0
B001C09AJ9,wm6n2h,1.0
B001C05065,wm6n2h,1.0
B0FFHQNQ3G,wm6n2h,1.0
B001C8MHRH,wm6n2h,1.0
B001C8NRD3,wm6n2h,1.0
B001C92031,wm6n2h,1.0
B001C7WNFZ,wm6n2h,1.0
B0FFFW48XP,wm6n2h,1.0
B001C0504A,wm6n2h,1.0
B0FFFZIUP4,wm6n2h,1.0
B0FFGFGKJZ,wm6n2h,1.0
B001C8OJRH,wm6n2h,1.0
B0FFG3ZZ0L,wm6n2h,1.0
B001C08NT6,wm6n2h,1.0
B001C7UPW7,wm6n2h,1.0
B0FFJ661NK,wm6n2h,1.0
B001C7WJEE,wm6n2h,1.0
B0FFFT5BL2,wm6n2h,1.0
B001C7VN7Q,wm6n2h,1.0
B0FFFZIUSF,wm6n2h,1.0
B0FFFZJDN1,wm6n2h,1.0
B0FFG75DHO,wm6n2h,1.0
B001C8NP6A,wm6n2h,1.0
B001C802KL,wm6n2h,1.0
B001C0505C,wm6n2h,1.0
B001C8YZYS,wm6n2h,1.0
B001C8OL4Z,wm6n2h,1.0
B001C7WH03,wm6n2h,1.0
B0FFFA01B5,wm6n2h,1.0
B001C802M4,wm6n2h,1.0
B001C80RRG,wm6n2h,1.0
B001C7Y9TF,wm6n2h,1.0
B0FFF9ULZP,wm6n2h,1.0
B001C049E3,wm6n2h,1.0
B0FFG77M9Z,wm6n2h,1.0
B001C7XDM9,wm6n2h,1.0
B0FFFZUV71,wm6n2h,1.0
B001C7YC7S,wm6n2h,1.0
B001C7V194,wm6n2h,1.0
B0FFF9UM7H,wm6n2h,1.0
B0FFFPMXFQ,wm6n2h,1.0
B001C03844,wm6n2h,1.0
B001C8NQY5,wm6n2h,1.0
B001C7WH0C,wm6n2h,1.0
B001C7WH06,wm6n2h,1.0
B001C8NNDG,wm6n2h,1.0
B001C8XFRS,wm6n2h,1.0
B0FFH0201H,wm6n45,1.0
B001C8RABL,wm6n45,1.0
B0FFGAV0L7,wm6n45,1.0
B0FFI1YX2D,wm6n45,1.0
B0FFI34MR9,wm6n45,1.0
B0FFHJQ3R6,wm6n45,1.0
B001C8R7ZY,wm6n11,1.0
B0FFIZSX7X,wm6n11,1.0
B0FFG11CT1,wm6n11,1.0
B001C8W8RI,wm6n11,1.0
B001C7X84W,wm6n11,1.0
B001C8O88K,wm6n11,1.0
B0FFGDDI60,wm6n11,1.0
B0FFGB9AWD,wm6n11,1.0
B001C8O8TK,wm6n11,1.0
B0FFHVOIGW,wm6n11,1.0
B001C7V8RI,wm6n2j,1.0
B001C7Y351,wm6n2j,1.0
B0FFGB4KJV,wm6n2j,1.0
B0FFF9VDN1,wm6n2j,1.0
B001C92ASP,wm6n2j,1.0
B001C7USC2,wm6n2j,1.0
B001C80SKH,wm6n2j,1.0
B0FFGSEDNP,wm6n2j,1.0
B0FFICSFNQ,wm6n2j,1.0
B001C7UMZ4,wm6n2j,1.0
B001C7WLOZ,wm6n2j,1.0
B001C8RS21,wm6n2j,1.0
B0FFF9VHCI,wm6n2j,1.0
B001C7WEZB,wm6n2j,1.0
B001C7X9AA,wm6n2j,1.0
B0FFG61G51,wm6n2j,1.0
B001C8OR6X,wm6n2j,1.0
B001C7V9NK,wm6n2j,1.0
B001C7SHOF,wm6n2j,1.0
B001C7WRH3,wm6n2j,1.0
B0FFG77FVV,wm6n2j,1.0
B001C7WN4O,wm6n2j,1.0
B001C0382B,wm6n2j,1.0
B0FFG9IEMJ,wm6n2j,1.0
B001C09TUE,wm6n2j,1.0
B0FFFE5S0Z,wm6n2j,1.0
B001C8SDJC,wm6n2j,1.0
B0FFFFWRK3,wm6n2j,1.0
B0FFFOR9M3,wm6n2j,1.0
B001C7XDNT,wm6n2j,1.0
B0FFFZKHRF,wm6n2j,1.0
B001C8NYWK,wm6n2j,1.0
B001C7Y4M9,wm6n2j,1.0
B001C04C74,wm6n2j,1.0
B001C7WEYU,wm6n2j,1.0
B001C8OO8D,wm6n2j,1.0
B001C8MQIN,wm6n2j,1.0
B001C7YCGS,wm6n2j,1.0
B001C8MP2V,wm6n2j,1.0
B0FFFABF7Y,wm6n2j,1.0
B001C05073,wm6n2j,1.0
B0FFI72T8W,wm6n2j,1.0
B001C7YAVO,wm6n2j,1.0
B001C7TDT7,wm6n2j,1.0
B001C7Y4M8,wm6n2j,1.0
B001C7WNS5,wm6n2j,1.0
B001C7Y7PW,wm6n2j,1.0
B001C7VFET,wm6n2j,1.0
B0FFG3JK51,wm6n2j,1.0
B001C04EA3,wm6n2j,1.0
B0FFFZV1Z2,wm6n2j,1.0
B001C8OQ9S,wm6n2j,1.0
B001C8ONLM,wm6n2j,1.0
B001C8OSFG,wm6n2j,1.0
B001C8ZL8U,wm6n2j,1.0
B001C068Y9,wm6n2j,1.0
B001C0973K,wm6n2j,1.0
B001C0505F,wm6n2j,1.0
B001C09TZ4,wm6n2j,1.0
B0FFK6RL5A,wm6n10,1.0
B001C7YDAB,wm6n10,1.0
B0FFHRKCRI,wm6n10,1.0
B0FFFACC94,wm6n10,1.0
B001C7YJES,wm6n10,1.0
B0FFGD1HHZ,wm6n10,1.0
B0FFF3U7ZH,wm6n10,1.0
B001C80KRB,wm6n10,1.0
B001C7X7JJ,wm6n10,1.0
B001C80KQR,wm6n10,1.0
B001C91SSD,wm6n10,1.0
B0FFG134XZ,wm6n10,1.0
B0FFF3U7ZI,wm6n10,1.0
B001C8R823,wm6n10,1.0
B0FFGIKEKX,wm6n10,1.0
B0FFFWNUMJ,wm6n08,1.0
B0FFGDR7XA,wm6n08,1.0
B0FFF0099Q,wm6n08,1.0
B001C8MRXW,wm6n08,1.0
B001C802H7,wm6n08,1.0
B001C802FK,wm6n08,1.0
B0FFF0099S,wm6n08,1.0
B001C8XGI6,wm6n08,1.0
B0FFGTNAI8,wm6n08,1.0
B001C7WJEM,wm6n1t,1.0
B0FFIZW9XU,wm6n1t,1.0
B0FFHHTXMT,wm6n1t,1.0
B0FFGC3NXY,wm6n1t,1.0
B0FFGC3O1X,wm6n1t,1.0
B001C7WIAF,wm6n1t,1.0
B0FFFGYCQT,wm6n1t,1.0
B0FFFH3OSU,wm6n1t,1.0
B001C7WIBA,wm6n1t,1.0
B001C8ORC5,wm6n1t,1.0
B001C7X7ML,wm6n2k,1.0
B001C8X4RV,wm6n2k,1.0
B001C00CD0,wm6n2k,1.0
B001C7WG44,wm6n2k,1.0
B001C8N5QP,wm6n2k,1.0
B001C7V50D,wm6n2k,1.0
B0FFIXFEQW,wm6n2k,1.0
B001C7Y787,wm6n2k,1.0
B001C8W9UT,wm6n2k,1.0
B001C7V9L0,wm6n2k,1.0
B0FFG4XGTA,wm6n2k,1.0
B001C7V7RP,wm6n2k,1.0
B001C7VQS8,wm6n2k,1.0
B001C80NA4,wm6n2k,1.0
B001C7WG2Y,wm6n2k,1.0
B0FFHEZMSD,wm6n2k,1.0
B001C91YWT,wm6n2k,1.0
B001C8QJIB,wm6n2k,1.0
